type,exchange_segment,security_id,LTP,LTQ,LTT,avg_price,volume,total_sell_quantity,total_buy_quantity,open,close,high,low
Quote Data,0,25,46567.00,0,14:58:27,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46558.95,0,14:58:28,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46562.05,0,14:58:29,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46564.80,0,14:58:30,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46562.85,0,14:58:31,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46562.85,0,14:58:31,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46564.20,0,14:58:32,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46562.65,0,14:58:33,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46562.75,0,14:58:34,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46557.05,0,14:58:35,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46557.50,0,14:58:36,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46557.00,0,14:58:37,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46553.00,0,14:58:38,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46553.45,0,14:58:39,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46556.50,0,14:58:40,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46552.30,0,14:58:41,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46557.70,0,14:58:42,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46558.90,0,14:58:43,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46560.35,0,14:58:44,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46560.25,0,14:58:45,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46560.20,0,14:58:46,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46559.80,0,14:58:47,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46560.15,0,14:58:48,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46557.50,0,14:58:49,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46546.20,0,14:58:50,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46545.85,0,14:58:51,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46550.05,0,14:58:52,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46553.60,0,14:58:53,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46553.30,0,14:58:54,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46549.05,0,14:58:55,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46552.10,0,14:58:56,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46553.45,0,14:58:57,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46550.25,0,14:58:58,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46548.15,0,14:58:59,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46547.65,0,14:59:00,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46547.90,0,14:59:01,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46553.40,0,14:59:02,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46553.20,0,14:59:03,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
